accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,NumYearsOfUser,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode
873482.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-12-15,2020-12-15,-1.0,3.0,0.0,0.0,1.0,195.0,3.0,1318.5,7,US
1005934.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,9.0,27.0,WillNot_Churn,66.0,2019-01-03,2021-06-17,1.0,1.0,1.0,1.0,0.0,907.0,204.0,63747.7,6,US
805751.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,168.0,504.0,WillNot_Churn,5.0,2019-02-14,2021-05-17,2.0,1.0,1.0,0.0,0.0,865.0,17.0,10172.0,7,US
849297.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,203.0,609.0,WillNot_Churn,5.0,2019-01-15,2021-04-30,3.0,1.0,1.0,0.0,0.0,895.0,18.0,6544.0,8,US
1003013.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,32.0,96.0,WillNot_Churn,12.0,2019-01-24,2021-06-11,2.0,2.0,1.0,1.0,0.0,886.0,15.0,5425.36,8,US
1000418.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,68.0,204.0,Will_Churn,6.0,2019-05-23,2020-08-19,1.0,2.0,1.0,0.0,1.0,767.0,141.0,39598.0,5,US
840494.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-03-10,2020-03-10,-1.0,3.0,1.0,0.0,0.0,475.0,3.0,558.33,9,US
868177.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,36.0,108.0,WillNot_Churn,12.0,2020-02-18,2021-06-15,1.0,2.0,1.0,0.0,1.0,496.0,85.0,22923.14,4,US
847718.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-03-04,2020-03-04,-1.0,3.0,1.0,0.0,0.0,481.0,1.0,560.0,10,US
1006003.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,18.0,54.0,Will_Churn,23.0,2019-01-11,2021-02-10,1.0,1.0,1.0,1.0,0.0,899.0,95.0,50007.95,6,US
808828.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,87.0,261.0,Will_Churn,3.0,2019-05-21,2019-11-11,2.0,3.0,1.0,0.0,0.0,769.0,5.0,4085.0,8,US
827677.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-11,2021-05-11,-1.0,3.0,0.0,0.0,1.0,48.0,2.0,1798.2,8,US
1003821.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-05-31,2019-05-31,-1.0,3.0,0.0,0.0,1.0,759.0,2.0,1224.0,10,US
834840.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,199.0,597.0,WillNot_Churn,3.0,2019-01-07,2020-02-10,2.0,2.0,1.0,0.0,0.0,903.0,7.0,7053.0,9,US
826099.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-08,2019-08-08,-1.0,3.0,1.0,0.0,0.0,690.0,8.0,911.6,8,PR
760988.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-04-02,2019-04-02,-1.0,3.0,0.0,0.0,1.0,818.0,1.0,99.2,11,US
842337.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-01-31,2019-01-31,-1.0,3.0,0.0,0.0,1.0,879.0,2.0,621.0,12,US
852824.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,11.0,33.0,Will_Churn,2.0,2019-02-21,2019-03-04,-1.0,3.0,1.0,0.0,1.0,858.0,2.0,1430.0,11,US
1000532.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,32.0,96.0,Will_Churn,9.0,2019-01-24,2019-11-06,1.0,3.0,1.0,0.0,0.0,886.0,147.0,28388.1,6,US
1006027.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,23.0,69.0,WillNot_Churn,23.0,2019-01-17,2021-06-18,2.0,1.0,1.0,0.0,0.0,893.0,78.0,30271.0,6,US
851006.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,29.0,87.0,Will_Churn,4.0,2019-05-06,2020-10-02,6.0,2.0,1.0,0.0,1.0,784.0,9.0,4850.9800000000005,7,US
857554.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,73.0,219.0,WillNot_Churn,6.0,2019-10-14,2021-01-20,1.0,1.0,1.0,0.0,0.0,623.0,24.0,27218.95,5,US
1004242.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,49.0,147.0,Will_Churn,10.0,2019-02-05,2020-08-26,1.0,2.0,1.0,1.0,0.0,874.0,32.0,7992.599999999999,7,US
1003856.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,15.0,45.0,WillNot_Churn,45.0,2019-02-22,2021-06-15,1.0,1.0,1.0,1.0,0.0,857.0,168.0,131271.93999999997,6,US
774284.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,721.0,2163.0,WillNot_Churn,2.0,2019-03-25,2021-03-15,8.0,2.0,1.0,0.0,0.0,826.0,3.0,572.4,10,US
826800.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,21.0,63.0,Will_Churn,4.0,2019-10-04,2020-02-27,1.0,2.0,1.0,0.0,0.0,633.0,16.0,5105.1,6,US
868696.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,18.0,54.0,Will_Churn,6.0,2020-04-22,2020-12-28,1.0,3.0,1.0,0.0,1.0,432.0,19.0,5534.9,6,US
853983.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-10-30,2019-10-30,-1.0,3.0,1.0,0.0,0.0,607.0,3.0,1408.5,8,US
847712.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,49.0,147.0,Will_Churn,4.0,2019-03-04,2019-07-12,1.0,3.0,1.0,0.0,0.0,847.0,20.0,2192.0,9,US
1002384.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,39.0,117.0,WillNot_Churn,14.0,2019-06-20,2021-03-05,1.0,1.0,1.0,1.0,0.0,739.0,32.0,9477.96,6,US
1006114.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,3.0,9.0,Will_Churn,287.0,2019-01-11,2021-06-14,1.0,1.0,1.0,1.0,0.0,899.0,2091.0,296275.25,6,US
834132.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-01-16,2019-01-16,-1.0,3.0,0.0,0.0,1.0,894.0,1.0,186.92,12,CA
857793.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,26.0,78.0,Will_Churn,9.0,2019-01-10,2020-03-16,1.0,2.0,1.0,0.0,0.0,900.0,24.0,3290.5,8,US
819022.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,35.0,105.0,Will_Churn,4.0,2019-04-10,2020-01-07,2.0,2.0,1.0,0.0,0.0,810.0,6.0,913.2,9,US
762343.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,208.0,624.0,WillNot_Churn,3.0,2019-09-20,2020-11-09,2.0,2.0,1.0,0.0,0.0,647.0,3.0,2638.0,7,US
872484.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,20.0,60.0,WillNot_Churn,4.0,2020-11-30,2021-06-09,1.0,2.0,1.0,0.0,0.0,210.0,44.0,2712.0,4,US
849072.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,342.0,1026.0,WillNot_Churn,2.0,2019-10-03,2020-09-09,3.0,2.0,1.0,0.0,0.0,634.0,3.0,742.0,9,US
729041.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-06-22,2020-06-22,-1.0,3.0,0.0,0.0,1.0,371.0,1.0,19.04,10,CA
768944.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,144.0,432.0,Will_Churn,2.0,2019-09-05,2020-01-27,2.0,2.0,1.0,0.0,0.0,662.0,3.0,2564.52,8,US
854764.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-05-15,2019-05-15,-1.0,3.0,1.0,0.0,0.0,775.0,4.0,1032.0,9,US
834538.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-02-07,2019-02-07,-1.0,3.0,0.0,0.0,1.0,872.0,1.0,241.2,12,US
857828.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,10.0,30.0,Will_Churn,8.0,2019-05-13,2020-01-15,2.0,2.0,1.0,0.0,0.0,777.0,15.0,8682.0,7,US
1003906.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,108.0,324.0,WillNot_Churn,6.0,2019-12-18,2021-05-10,1.0,1.0,0.0,1.0,0.0,558.0,72.0,21141.6,4,US
819140.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-08-24,2020-08-24,-1.0,3.0,1.0,0.0,0.0,308.0,2.0,2008.0,8,US
872659.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-06-17,2021-06-17,-1.0,3.0,1.0,0.0,0.0,11.0,6.0,1593.74,7,CA
707584.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-05,2019-08-05,-1.0,3.0,1.0,0.0,0.0,693.0,3.0,2036.25,9,US
809641.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,349.0,1047.0,WillNot_Churn,2.0,2019-05-02,2020-04-15,4.0,2.0,1.0,0.0,0.0,788.0,2.0,444.0,11,US
857835.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,282.0,846.0,WillNot_Churn,3.0,2019-03-21,2020-10-05,4.0,2.0,1.0,0.0,0.0,830.0,4.0,2729.1,8,US
1003120.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,247.0,741.0,WillNot_Churn,4.0,2019-10-28,2021-06-14,2.0,1.0,0.0,1.0,0.0,609.0,9.0,2242.96,7,US
1004676.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-06-19,2019-06-19,-1.0,3.0,1.0,0.0,0.0,740.0,1.0,519.0,11,US
1003963.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,318.0,954.0,WillNot_Churn,3.0,2019-09-12,2021-06-09,4.0,2.0,0.0,1.0,0.0,655.0,4.0,1373.88,8,US
875415.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-06-17,2021-06-17,-1.0,3.0,1.0,0.0,0.0,11.0,3.0,2415.0,7,PR
835563.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,126.0,378.0,Will_Churn,5.0,2019-01-08,2020-02-17,2.0,2.0,1.0,0.0,0.0,902.0,12.0,3140.0,8,US
858543.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-05-20,2019-05-20,-1.0,3.0,0.0,0.0,1.0,770.0,3.0,405.0,10,US
837694.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,34.0,102.0,Will_Churn,3.0,2020-03-20,2020-05-27,1.0,3.0,1.0,0.0,1.0,465.0,4.0,1176.5,8,US
1006224.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,8.0,24.0,Will_Churn,47.0,2019-01-07,2021-06-03,1.0,1.0,1.0,0.0,0.0,903.0,140.0,38652.5,6,US
730167.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-11-26,2019-11-26,-1.0,3.0,1.0,0.0,0.0,580.0,2.0,575.0,10,US
1003264.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,34.0,102.0,WillNot_Churn,20.0,2019-03-13,2021-06-15,1.0,1.0,1.0,1.0,0.0,838.0,46.0,42126.08,5,US
1003383.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-01-07,2020-01-07,-1.0,3.0,0.0,1.0,0.0,538.0,12.0,2461.92,7,US
838881.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,36.0,108.0,Will_Churn,5.0,2019-07-24,2020-11-05,2.0,2.0,1.0,0.0,0.0,705.0,13.0,16480.16,6,US
831987.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,29.0,87.0,Will_Churn,5.0,2019-02-26,2019-09-10,1.0,3.0,1.0,0.0,0.0,853.0,12.0,7612.6,8,US
846804.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,46.0,138.0,WillNot_Churn,9.0,2019-02-27,2021-06-14,2.0,1.0,1.0,0.0,0.0,852.0,27.0,10065.8,7,US
1000763.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,511.0,1533.0,WillNot_Churn,2.0,2019-08-01,2020-12-24,5.0,2.0,1.0,0.0,0.0,697.0,5.0,5148.0,8,US
855619.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,185.0,555.0,WillNot_Churn,4.0,2019-05-17,2020-07-01,2.0,2.0,1.0,0.0,1.0,773.0,7.0,7135.0,8,US
1001186.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,15.0,45.0,Will_Churn,19.0,2019-03-20,2020-12-04,1.0,2.0,0.0,1.0,0.0,831.0,49.0,62843.76999999998,5,US
710675.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-06-27,2019-06-27,-1.0,3.0,1.0,0.0,0.0,732.0,31.0,733.5,8,US
1004019.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,22.0,66.0,WillNot_Churn,22.0,2019-08-08,2021-06-17,1.0,1.0,1.0,1.0,0.0,690.0,303.0,31027.16,5,US
846904.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,78.0,234.0,WillNot_Churn,7.0,2019-01-31,2021-02-03,2.0,1.0,1.0,0.0,1.0,879.0,14.0,22279.7,7,US
851922.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,35.0,105.0,Will_Churn,13.0,2019-04-17,2020-11-09,1.0,2.0,1.0,0.0,0.0,803.0,15.0,13879.0,6,US
1001596.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,86.0,258.0,WillNot_Churn,7.0,2019-02-07,2021-06-18,2.0,1.0,1.0,0.0,0.0,872.0,14.0,7329.219999999999,8,CA
814829.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-09-04,2020-09-04,-1.0,3.0,1.0,0.0,0.0,297.0,1.0,585.0,9,US
861083.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-01-03,2019-01-03,-1.0,3.0,1.0,0.0,0.0,907.0,4.0,1438.13,10,CA
1004797.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,31.0,93.0,Will_Churn,18.0,2019-03-06,2021-03-18,1.0,1.0,1.0,1.0,0.0,845.0,29.0,24962.520000000008,5,US
1003527.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,129.0,387.0,WillNot_Churn,5.0,2019-06-07,2021-02-26,2.0,1.0,1.0,1.0,0.0,752.0,6.0,4539.84,8,US
1004215.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,36.0,108.0,Will_Churn,12.0,2019-02-07,2020-12-02,1.0,2.0,1.0,1.0,0.0,872.0,58.0,4632.639999999999,7,US
774340.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,13.0,39.0,Will_Churn,7.0,2019-01-04,2019-04-05,1.0,3.0,1.0,0.0,0.0,906.0,50.0,26347.2,6,US
855460.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,156.0,468.0,Will_Churn,4.0,2019-01-08,2019-12-19,2.0,3.0,1.0,0.0,1.0,902.0,7.0,7125.4,9,US
853135.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,49.0,147.0,Will_Churn,8.0,2019-01-21,2020-11-13,1.0,2.0,1.0,0.0,1.0,889.0,101.0,21723.5,6,US
1001759.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,22.0,66.0,Will_Churn,14.0,2019-01-21,2020-12-28,1.0,2.0,1.0,0.0,0.0,889.0,71.0,36411.579999999994,6,US
782532.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,308.0,924.0,WillNot_Churn,3.0,2019-03-12,2020-11-17,4.0,2.0,1.0,0.0,1.0,839.0,7.0,1997.6,9,US
1006351.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,12.0,36.0,WillNot_Churn,55.0,2019-01-11,2021-06-04,1.0,1.0,1.0,1.0,0.0,899.0,130.0,78146.12000000002,6,US
700944.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-03-26,2021-03-26,-1.0,3.0,0.0,0.0,1.0,94.0,1.0,182.7,9,US
1003561.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,45.0,135.0,WillNot_Churn,16.0,2019-01-04,2021-03-26,1.0,1.0,1.0,1.0,0.0,906.0,49.0,9384.640000000001,7,US
1003675.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,27.0,81.0,WillNot_Churn,15.0,2019-11-26,2021-05-20,1.0,1.0,0.0,1.0,0.0,580.0,73.0,19932.719999999998,4,US
761446.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-09-11,2020-09-11,-1.0,3.0,1.0,0.0,0.0,290.0,4.0,4440.0,6,US
854095.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,179.0,537.0,WillNot_Churn,2.0,2019-08-29,2020-02-24,2.0,2.0,1.0,0.0,0.0,669.0,18.0,5186.0,7,US
1001828.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,99.0,297.0,WillNot_Churn,11.0,2019-02-12,2021-06-03,1.0,1.0,1.0,1.0,0.0,867.0,33.0,14484.28,6,US
1006415.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,12.0,36.0,Will_Churn,45.0,2019-05-06,2021-05-13,1.0,1.0,1.0,1.0,0.0,784.0,1692.0,90758.61999999998,5,US
1004377.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,61.0,183.0,WillNot_Churn,6.0,2020-03-23,2021-05-21,1.0,2.0,0.0,1.0,0.0,462.0,12.0,13051.119999999999,5,US
1006458.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,10.0,30.0,Will_Churn,60.0,2019-02-13,2021-05-19,1.0,1.0,1.0,1.0,0.0,866.0,190.0,172502.88999999993,6,US
1003587.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,262.0,786.0,WillNot_Churn,3.0,2019-11-18,2021-04-26,3.0,1.0,0.0,1.0,0.0,588.0,4.0,925.52,8,US
1003717.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,48.0,144.0,WillNot_Churn,15.0,2019-01-17,2021-05-20,1.0,1.0,1.0,1.0,0.0,893.0,21.0,14956.36,7,US
768951.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,60.0,180.0,Will_Churn,5.0,2019-01-17,2020-06-16,2.0,2.0,1.0,0.0,0.0,893.0,25.0,5480.78,8,CA
757075.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-12,2021-05-12,-1.0,3.0,0.0,0.0,1.0,47.0,2.0,477.0,9,US
856262.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,59.0,177.0,Will_Churn,5.0,2019-01-23,2020-01-16,2.0,2.0,1.0,0.0,0.0,887.0,6.0,3799.0,9,US
1006517.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,16.0,2019-12-04,2021-06-17,1.0,1.0,0.0,1.0,0.0,572.0,58.0,30978.239999999998,4,US
863686.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-01-17,2020-01-17,-1.0,3.0,1.0,0.0,0.0,528.0,2.0,1638.8,9,US
1003648.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,73.0,219.0,WillNot_Churn,8.0,2019-11-15,2021-04-15,1.0,1.0,0.0,1.0,0.0,591.0,23.0,2826.24,6,US
834032.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,350.0,1050.0,WillNot_Churn,3.0,2019-04-01,2021-03-02,4.0,1.0,1.0,0.0,0.0,819.0,3.0,2878.08,8,CA
1001786.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,78.0,234.0,WillNot_Churn,8.0,2019-11-11,2021-02-04,1.0,1.0,0.0,1.0,0.0,595.0,56.0,4036.96,5,US
854713.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,2.0,6.0,Will_Churn,2.0,2019-05-06,2019-05-08,-1.0,3.0,0.0,0.0,1.0,784.0,6.0,3114.0,8,US
1006534.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,5.0,15.0,Will_Churn,82.0,2019-01-11,2020-05-11,1.0,2.0,0.0,1.0,0.0,899.0,199.0,99933.84,6,US
817797.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,723.0,2169.0,WillNot_Churn,2.0,2019-01-21,2021-01-13,8.0,2.0,1.0,0.0,0.0,889.0,8.0,3469.24,8,CA
857426.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,315.0,945.0,WillNot_Churn,3.0,2019-08-05,2021-04-27,4.0,2.0,1.0,0.0,1.0,693.0,6.0,5635.5,8,US
1003652.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-01-08,2019-01-08,-1.0,3.0,1.0,0.0,0.0,902.0,2.0,412.0,12,US
838704.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,20.0,60.0,Will_Churn,5.0,2019-04-05,2019-08-05,1.0,3.0,1.0,0.0,0.0,815.0,6.0,2838.47,8,CA
1005587.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,54.0,162.0,WillNot_Churn,16.0,2019-02-05,2021-06-09,1.0,1.0,1.0,1.0,0.0,874.0,51.0,44610.44000000001,6,US
835443.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,55.0,165.0,Will_Churn,6.0,2019-01-29,2020-01-14,2.0,2.0,1.0,0.0,1.0,881.0,10.0,6015.1,8,US
826375.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-11-25,2019-11-25,-1.0,3.0,0.0,0.0,1.0,581.0,1.0,840.0,9,US
800840.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-04-09,2021-04-09,-1.0,3.0,0.0,0.0,1.0,80.0,2.0,500.4,9,US
704934.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-09-23,2020-09-23,-1.0,3.0,0.0,0.0,1.0,278.0,2.0,1898.0,8,US
1006746.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,9.0,27.0,Will_Churn,46.0,2019-07-29,2021-04-21,1.0,1.0,1.0,1.0,0.0,700.0,121.0,29672.799999999996,5,US
1003788.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,63.0,189.0,WillNot_Churn,14.0,2019-01-30,2021-05-26,1.0,1.0,1.0,1.0,0.0,880.0,48.0,10202.84,6,US
1001942.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,112.0,336.0,WillNot_Churn,7.0,2019-05-17,2021-03-31,2.0,1.0,1.0,1.0,0.0,773.0,22.0,9382.28,7,US
827482.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,42.0,126.0,Will_Churn,7.0,2019-03-29,2020-02-25,1.0,2.0,1.0,0.0,1.0,822.0,11.0,11753.359999999999,6,US
856885.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-04-03,2019-04-03,-1.0,3.0,0.0,0.0,1.0,817.0,1.0,697.5,11,US
700277.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-11-19,2020-11-19,-1.0,3.0,0.0,0.0,1.0,221.0,1.0,9.6,9,US
1006804.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,80.0,240.0,WillNot_Churn,5.0,2019-08-15,2021-03-08,2.0,1.0,1.0,0.0,1.0,683.0,30.0,2928.0,6,US
857556.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,41.0,123.0,WillNot_Churn,2.0,2021-03-02,2021-04-12,1.0,3.0,1.0,0.0,1.0,118.0,7.0,1736.9099999999999,7,US
838621.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,168.0,504.0,WillNot_Churn,4.0,2019-11-19,2021-01-12,2.0,1.0,1.0,0.0,1.0,587.0,6.0,4585.0,7,US
865679.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-12-31,2019-12-31,-1.0,3.0,1.0,0.0,0.0,545.0,2.0,513.5,10,US
1003790.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,44.0,132.0,WillNot_Churn,11.0,2019-10-29,2021-02-19,1.0,1.0,0.0,1.0,0.0,608.0,31.0,6665.400000000001,5,US
819355.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-03-20,2019-03-20,-1.0,3.0,0.0,0.0,1.0,831.0,10.0,576.0,9,US
1006859.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,18.0,54.0,Will_Churn,2.0,2019-03-29,2019-04-16,1.0,3.0,1.0,0.0,1.0,822.0,4.0,2247.52,9,US
866108.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,15.0,45.0,WillNot_Churn,9.0,2019-11-04,2021-05-19,2.0,1.0,1.0,0.0,1.0,602.0,20.0,4207.6,6,US
1003745.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,13.0,39.0,WillNot_Churn,22.0,2019-01-08,2021-06-15,2.0,1.0,1.0,1.0,0.0,902.0,94.0,17253.920000000002,6,US
708515.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-05-22,2019-05-22,-1.0,3.0,0.0,0.0,1.0,768.0,1.0,176.4,11,US
1002076.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,16.0,2019-05-17,2021-06-04,1.0,1.0,1.0,1.0,0.0,773.0,70.0,24655.68,5,US
